,time,animal1-t1-obs,animal1-t2-obs,animal1-t3-obs,animal1-t4-obs,animal1-t5-obs,animal1-t6-obs,animal1-t7-obs,animal2-t1-obs,animal2-t2-obs,animal2-t3-obs,animal2-t4-obs,animal2-t5-obs,animal2-t6-obs,animal2-t7-obs
18,-4.100000000000003,1.3648371492293598,-0.5412502106228124,0.28267944201877215,1.8976894632438663,1.1407804124533647,0.3756917666652097,-0.9773353191098437,0.2710459185882383,0.8065939908681283,-0.6599932230209179,0.007978501413503439,-3.8631151221751727,0.9570849686495533,2.3345903034336977
19,-4.050000000000003,1.5892664646869672,-0.4029144835879978,0.26433988440727857,1.3958895302206913,1.0673439566880165,-0.054058756598941736,-0.9656793694778288,-0.5533419338575859,0.8560988102558886,-0.5991026524096292,-0.792928546346411,-2.5206000520240432,1.5463428344985275,1.4716560342010936
20,-4.0000000000000036,1.345462354218433,-0.7974742667217033,0.3283553270708889,0.6001351535345869,1.1137943171039635,-0.04516198809462454,-0.7968741041956315,-0.033314662364194114,0.02755354459134233,-1.2122663194293481,-1.0024357339616938,-4.2796015994156,1.252265687936765,1.17144969370029
21,-3.9500000000000037,1.69430938978591,-0.7819386133498417,0.2947701610923034,0.5343873797460946,1.286415821116233,-0.6510882484192907,-0.9162198197687379,0.9095960797289183,-0.189914106573556,-0.48778628343771485,-0.8301502130948655,-4.173560318555378,1.8884117047597437,1.2393204887762523
22,-3.900000000000004,1.530009298344993,-1.0546457249154526,0.27782002367160546,0.002913990454142589,1.2769534091722905,-0.3596553955443335,-0.9096663265920263,-1.0423622392049645,-0.16969431054895043,-0.25793793090984113,-0.8892254982439706,-3.378906514591081,1.3085313817130104,1.727680566030485
23,-3.850000000000004,1.4465251574386917,-1.1903739896116647,0.4909405977751304,0.08326462474518961,1.2058171546589787,-0.7415497555751668,-0.9928058997371001,0.5267048077916918,0.12006322060357993,-0.7845870522678358,-0.5821049652521604,-3.482315798340085,1.5251799132732462,0.8960766306800071
24,-3.8000000000000043,1.3591009491376738,-1.3973573573306188,0.4732291824910138,-0.1224262678149901,1.1510011859349347,-0.769325714419266,-0.9636657512750096,0.33827570168465687,-0.4786693298090057,-0.9432059368900291,-0.35926543139753137,-3.6242096590823873,1.1989955588837498,1.2277980049006019
25,-3.7500000000000044,1.6341802879141176,-1.1261949536356894,0.6211704695532714,-0.2521660349232918,1.0043175428856692,-1.0147534767908835,-1.069979109448815,-0.14597249681126317,-0.2000321092193003,-0.5242169999649117,-0.0396313492066238,-3.2153330662684234,1.6794612436005953,1.6111727023476838
26,-3.7000000000000046,1.4332175302673051,-1.031229098755737,0.7625963892550348,-0.8231763225136647,0.8115946860272704,-1.0398776297865397,-1.0332299154532056,-0.669019391572909,0.01167244745063398,-0.5466263666066409,-1.0005087251677232,-3.363812711137537,1.8244193910272817,0.5990935143997287
27,-3.650000000000005,1.405622756158224,-0.8339661355895096,0.8321242336601132,-1.3100964491660034,0.8891805050638033,-0.652344136336475,-0.989452466330842,-0.6384082577898087,0.875286844231192,-0.37009329317811857,-0.7407363384279433,-1.9809544175091685,1.1623649589541991,0.365444628627726
28,-3.600000000000005,1.4589285006070685,-0.7976516517277439,0.9431504483844143,-1.861264286839523,0.9201412793223973,-0.35856689408994913,-0.7714623045184279,0.6893930695336987,0.4713857935298784,-0.843850499298261,-0.5470329483791448,-1.90803817199629,1.7566438755153349,0.9160429539575207
29,-3.550000000000005,1.389803999836379,-0.7135893884109685,0.9237561083799394,-1.6996716114882944,0.9439476216126266,-0.8665212672787518,-0.5122575007537065,0.829222215301367,0.2116179607626207,-0.2797850073438716,-1.5658187788265447,-2.988472844114784,1.6681687207525895,1.1358224408679136
30,-3.5000000000000053,1.4768655472414145,-0.24396137922111702,0.7705374394244308,-1.5867510332092676,0.9884697347198267,-1.3868670110567978,-0.21045038116990009,0.9319960387361654,1.044725207024844,-0.34337373426297363,-0.544025243553436,-2.7297716094027966,1.8447922095838778,0.19935948655435276
31,-3.4500000000000055,1.5399178429617773,-0.31988405610898585,0.3690476490102274,-1.4887852116318676,1.0655124387807364,-1.3725800325908126,-0.27392692406457597,1.1876642897456586,0.642178816625513,-0.527657484438755,-0.5640273413889103,-2.7857028084419784,0.6888416150607833,1.422413193848233
32,-3.4000000000000057,1.512902873635426,-0.36941162901007246,0.3851878542146097,-1.592126394054801,1.1238924487115818,-1.0427310281672189,-0.234596205332425,0.7884871128206405,1.2309267249109976,-0.32789764455938053,-0.15802034862993902,-5.764920636616366,0.4788986805416282,1.0063486261047698
33,-3.350000000000006,1.315786271443264,-0.38199583755075844,0.38058322167532704,-1.8377787231760143,1.0910785891434718,-0.9258197914558013,0.07102276144046411,1.4131798727882303,1.6292892650979425,-0.34592877182722154,-0.5433713570634617,-4.993006471250996,0.7871166675340063,0.8535110307244838
34,-3.300000000000006,1.3555958599068896,-0.34778601510052354,0.2739055724866559,-1.5730989920345264,1.3716469339298198,-1.0594000925384788,0.13554138618209474,1.8789908219642024,1.9536508521955678,0.21259759689456695,-0.851971218050853,-3.5628758617276093,0.20043062910983395,1.7129212533405325
35,-3.250000000000006,1.2432912178633957,-0.2458103564013753,0.4331015300903288,-1.72099099603387,1.5504825227381944,-0.7058763179822239,0.31201373054581644,2.6155116119494455,1.875950653369966,0.4037412019295186,-0.6723042724057767,-4.100935529088946,0.0028058036992352317,0.2800238892344785
36,-3.2000000000000064,1.41364849093922,0.01343839784188914,0.48160979726939007,-1.687227426649114,1.588043789997267,-0.6611720575801788,0.018525554985613025,2.6991957557923048,1.581648853479803,0.7791829274125329,-0.5032053890084435,-5.106185499484485,-0.6092295679335725,1.4946980135026706
37,-3.1500000000000066,1.543953608067193,0.19051343397020823,0.26358390088911354,-1.7224132325496235,1.606596673821073,-0.8560311841854171,0.34373050544859857,1.9343500558914781,1.8581508105787319,-0.3375192343545611,-0.5503600476999917,-3.704067718792883,-0.5464796433259625,1.6545431045414156
38,-3.1000000000000068,1.3484034615412266,0.5516558615875596,0.38736471012079227,-1.5130661048139127,1.7943412514855666,-1.0685175346202878,0.2467798661159115,2.472564934999607,1.248086336638698,0.22082156895181862,0.6246680211933613,-4.032414920364398,0.8405721642105114,2.0669878172825413
39,-3.050000000000007,1.354784662777405,1.0770452685687026,0.4661415266400292,-0.928370959251638,1.7264830016230583,-0.8387320241171101,0.15976157176438474,2.332636963299893,2.285950389199015,-0.6064532337468781,-0.05325914138767952,-4.710765135619146,0.935864106151876,2.197514197383474
40,-3.000000000000007,1.3622983877041461,1.1730491924413955,0.6610115770835219,-0.2506812892039788,1.6765502583590295,-0.7605467148002004,0.18122652776998216,2.7677081453204613,2.03473980983158,-0.8386895221175219,0.31911148300651737,-5.235975715437217,1.447788152572218,1.34072298036381
41,-2.9500000000000073,1.6319196398076983,1.2592049520859117,0.7307956600984971,0.013281719195590213,1.6781425056041812,-0.46261744386860265,0.06762078478970744,3.122301796361992,1.6632030941071774,-1.0173651737180367,0.5747647145557279,-3.355115256033157,0.47613170890179685,1.645998176815516
42,-2.9000000000000075,1.795455079764459,1.3725629725218094,1.054191420794344,0.03420457744646286,1.646515723861822,-0.3249829266935471,0.2097308344554999,2.752430255129724,2.010973590951014,-0.05143468747323557,0.13975020391241896,-3.891507867195469,0.6692240685203564,2.6242454446015886
43,-2.8500000000000076,1.9531148217115806,1.430681453218773,1.2181053285136263,0.17213428260013616,1.3720742183302932,0.36437940477390635,0.18951096197734102,2.4722657644705848,1.8494951135846127,-0.4849821399996438,-0.5801637210372033,-2.9220136417468465,1.5030592005051335,2.1102461407911415
44,-2.800000000000008,2.2226300575163047,1.7824684946837728,1.3273145726113036,-0.15106495825597385,1.5071434943412125,0.22828724509973694,0.21477953214466183,2.7205911346358405,2.5004604926050504,-0.15297980068903094,-0.4431305830187504,-1.9788917325441377,1.0582109925187249,1.4766136788781328
45,-2.750000000000008,2.2695570050407405,1.5762538108804913,1.2341122608036261,0.700527784171981,1.4823764442590963,0.23901926737838783,0.318240036189829,2.3159283082721456,2.36138400342104,-0.3788096993242701,-0.5888111650201647,-1.8035527520429602,1.5495213292993497,2.256335887094106
46,-2.700000000000008,1.940331086741721,1.4747758022128894,1.2568023258235712,0.7107364602067677,1.4735938419473134,0.18487091857247515,0.046942822955918305,2.260247992515088,2.0638620309522984,-0.025259239466864127,0.018777452286123996,-2.141432510872988,1.7371256896250733,1.9457178123765446
47,-2.6500000000000083,2.1188128964918382,1.621149065069549,1.0990684258139622,1.5530578964789492,1.5063205873044092,0.971228418218363,-0.4777936838526992,2.6036962348403216,2.3209190220197184,-0.39610287442764264,-0.221295872856937,-1.8046130634914785,2.536131375202875,2.4417321127315623
48,-2.6000000000000085,2.5618376590030434,1.714973975678093,1.0131939890652855,1.7916125676001884,1.517414241899876,1.4590929202726348,-0.765635105254832,1.6505723291212004,1.7999368312392057,0.10355558945272463,0.5888593346381462,-1.5315783531702032,2.3970998309399145,2.1520944051205837
49,-2.5500000000000087,2.564858132347031,1.7159365290221118,0.9652762812406718,1.6079684024833245,1.5054871448651064,2.0093968194154748,-0.716317391654536,1.6771039248003434,0.865353755233146,0.7476764641773814,-0.4859176684806308,-1.4116995601059854,1.8808150405087027,2.0992092532705153
50,-2.500000000000009,2.9283832920570654,1.4747457662439114,0.8032699309278363,1.763746878339766,1.3886220637337008,2.00780130115404,-0.7816670028572289,2.0868764708645506,1.3396202451048784,0.4127430459804365,-0.4111507588374806,-1.4474194594215475,0.9075131698473161,2.0733595386972596
51,-2.450000000000009,3.0333753358081976,1.4782926723106822,0.9360866718926154,0.925974029655694,1.2143004850418673,2.397579527975311,-0.9857616212743814,2.3659885923509165,1.0741937369406458,0.19716886185876076,-0.3768792039846612,-3.3923031450437238,1.0073127156418458,2.794756086479348
52,-2.4000000000000092,3.0442368773119015,1.1297839035450095,0.7541883256113592,0.9248463695063002,1.2889333419005757,2.40078276551121,-1.0662134151609195,2.466479090315877,0.93687855931281,0.21826070492698965,-1.0293131088627316,-3.282241150124947,0.9884675500483344,2.450828074752168
53,-2.3500000000000094,3.003892825053858,0.97983695758748,0.7044053747432123,1.3055481797150488,1.414380276806843,2.4909718260864055,-0.8602524902439069,1.8913054857769054,1.5616456533098482,-0.2391015678391761,-1.2486441100412518,-2.7914835818384485,1.2309208402926513,2.8382643365947926
54,-2.3000000000000096,2.7818495207161673,1.2315011429706502,0.7065071572492332,0.8455579387065577,1.647915797108505,2.6287860300216104,-0.7516176884105321,1.8581596944898104,0.6800222697345684,0.6263696126188227,-1.8090918474729438,-4.413432819175232,1.9438093278959527,3.005064124734799
55,-2.2500000000000098,2.659472606913835,0.9734640797379447,0.8047262194355215,1.3270847307660034,1.4276722113731695,2.330730159740028,-0.5616890365810887,1.7125861950401158,1.0650832465193434,0.12097660814441065,-1.683574430583583,-3.6153723290232955,1.7503909571169085,2.880944985433235
56,-2.20000000000001,2.630428303227106,0.8020643958886912,0.5549894031461333,1.7310427787987854,2.006621751388468,2.34544310837034,-0.3974418652548189,1.7645901594794278,0.9198047536406315,0.23792866945860894,-0.8235428881902839,-4.117874772532107,2.9988018215942565,2.535363579525744
57,-2.15000000000001,2.549579688492379,0.5248389171710784,0.4163709762769151,1.6042224657516286,1.8344105162025812,2.341970109366699,-0.5194866688029833,2.201827686938078,0.4432897172769118,0.8553177840792279,-0.6726270430863001,-2.5314636180337744,1.9525987250703185,2.9426364061806227
58,-2.1000000000000103,2.643338984514102,0.4673758420608153,0.4730542260288736,1.245789029866389,1.8087512781476212,2.200465189792823,-0.3851585631063828,1.6956266734491245,0.7383642942345245,1.2038200919606068,-0.7135018044806585,-5.257770637486737,2.0860375079361435,2.004108713412028
59,-2.0500000000000105,2.4995004505810106,0.26533932725754356,0.6138430305195275,1.0820382139390168,1.6434081820540924,2.4105021273892704,-0.4550489240872766,1.3725669503980877,0.7948067878592737,0.9031757618466688,-1.199303953702305,-2.9611617991221424,1.371254486290555,1.5173081592736408
60,-2.0000000000000107,2.1933234821089624,0.4454264035608711,0.7795950112569674,1.1228098402647928,1.5254561776744688,2.4871263162730863,-0.32012861245026347,2.0290181636120157,1.0341137005465473,1.0587116251258057,-1.0857099112292123,-4.112034374178065,0.8593567716350519,1.5769175139321816
61,-1.9500000000000108,2.3111105059225125,0.2671430546673055,0.7793222758155997,0.7366675707441354,1.5185431466523456,2.467922506581621,-0.18327731859272584,1.2811893553765799,0.8905000318838953,0.31565371961220157,-0.38532137826826435,-3.8183282322477616,0.49061811596997185,1.7014521609063167
62,-1.900000000000011,2.3547469742056384,0.5631084695858414,0.77383782043198,0.527273800079491,1.4550599232113053,2.3402734958993046,-0.12612170558541205,1.4193046796067845,0.7178927164639214,0.9407456260212519,-0.7341255234298514,-3.1289653234055748,0.1383564442683158,1.9590947957277585
63,-1.8500000000000112,2.0411596429566425,0.885942517277666,0.7008872248812201,0.043523272340976,1.3304412524263989,2.2179533141543897,-0.009651183185073712,1.4291439430973298,1.059310955315632,0.6034684730709213,-0.8501772076372754,-4.094393941678768,-0.06651481776992411,1.5402019005368368
64,-1.8000000000000114,1.8437530782520517,0.9959674148270194,0.6903224279961937,-0.1002328262922173,1.5528903603665458,2.63835275090627,-0.015549809230011848,0.963652173527405,0.7491023437322203,-0.44628788242624684,0.5201756239826155,-2.015576326802972,0.23181415268272557,0.9187126948045985
65,-1.7500000000000115,1.9476805189902155,1.209880631640036,0.6376664643259301,-0.004227014555610174,1.669157856935346,2.885403378706211,-0.02967801278092253,1.2839541348777535,1.0455783552856428,-0.7433183424957929,-0.7824558713988321,-2.888844351396719,0.8249930292674633,1.3997417267511176
66,-1.7000000000000117,1.6076868868637972,1.6405685417594498,0.5529478981860023,-0.30978927021558844,1.7855722985766431,2.0840154644834685,-0.10566171131698197,0.9324754029804849,0.9939072207678309,-0.6898918134927999,-0.2069455398924375,-3.898731277491883,1.5216483426016179,1.6846174223940016
67,-1.650000000000012,1.8821899315975283,1.4319040516570258,0.4904344534028963,-0.43583187135038287,1.9496324729877146,2.365982241955288,-0.1821515238693303,0.9279360630945316,0.9570871289619609,-0.7521651641502922,0.16856717574175809,-2.716114613293846,1.7079948806701981,1.4353864116538702
68,-1.600000000000012,1.6334274483772193,1.669549789309024,0.3230371175925676,-0.43706347258111705,2.0020171964636466,2.6608477476624337,-0.2590359683706234,0.6978849866572446,0.15023975209593038,-1.0001452204446664,-0.3706755907177122,-2.473884194401722,0.6006501145459293,1.4611327295488057
69,-1.5500000000000123,1.8517809326459604,1.3579666135792672,0.43669892348856404,-0.4652956287711839,2.22133887601445,2.6375818403866433,-0.019228587554509586,0.13952301103033413,0.6337571288616715,-1.1879091798793886,0.06436050412458477,-2.7270424013288697,0.13063400797712152,1.8499427358677056
70,-1.5000000000000124,1.809839505318743,1.471107423514877,0.37503440383100695,-0.7220364414863012,2.270025295313225,2.167713845737143,0.08810023187499005,-0.28219253938995936,1.600135570176111,-1.532395167991065,0.05629352599162842,-2.715697532583193,-0.26424578762621626,1.1479161848674502
71,-1.4500000000000126,2.0192434612078944,1.5278671319258297,0.37046951923561255,-0.9006646588399742,2.030725464830997,2.4509367525356494,0.10319983159128845,-0.44456188586301354,0.9504837298000786,-1.3043967537332153,0.6394101465783336,-0.4843454551368382,0.4027963460524815,1.287618412023901
72,-1.4000000000000128,1.7411504091689618,1.399382731688608,0.49160231054739123,-1.0806019806446558,1.8864837422605605,2.347183341955833,0.023548902682692156,-0.3643001846060614,1.4420036091042523,-1.3530811129204467,0.28061685439826217,-1.3194952571628358,0.7107038567642473,1.5962168606216023
73,-1.350000000000013,1.4728880638507784,1.355506311234955,0.5537453516226364,-0.9924711237865474,1.8248419777924154,2.0700934801484396,0.02822610826282724,0.1505465462875904,1.505526939913087,-1.3494244528276151,0.5860643446149907,-2.4120673683724445,-0.08880802687232656,1.5533462382895886
74,-1.3000000000000131,1.1618139928189448,1.4174983589836376,0.37477675881631006,-1.4566092635850798,1.8281467797836406,2.2178606937014527,0.058900993551802394,0.2125427268991986,1.6994255480819214,-1.7048961876713484,0.6319946384740043,-2.91134427677234,-0.04923469062083694,1.3768877008731653
75,-1.2500000000000133,0.7826117138154564,1.3238319725792362,0.23797280060101825,-1.4922341288074783,1.8695035402440177,2.2051292602058297,0.3085587787957777,0.4138931004376739,1.225932719483889,-2.0769296528252146,0.8174167201637056,-2.875442961698672,-0.3298856233798725,1.8051137917175664
76,-1.2000000000000135,0.6536980595849428,1.4238626354303199,0.4099653447275906,-1.4276659823497844,1.9161623411102429,2.0979660852382382,0.55032651275805,0.7204137884208113,0.9279237290785487,-1.6328625009498263,0.14547931633613267,-2.623324402738184,-0.862924270303193,1.973795301557337
77,-1.1500000000000137,0.3166937081083539,1.2981972474024102,0.3201691103627404,-1.5601147288957613,2.055219171030008,2.425454740355321,0.7770086886718197,0.46660409835732897,1.2000524311952072,-1.5006266282703618,-0.45793672471563757,-4.293298813987771,-0.5643007134920112,1.1229212459571618
78,-1.1000000000000139,0.2117349104024226,1.4057497759323292,0.2677533397192783,-1.4515585092684409,1.8850309322548195,2.565180251782475,0.7819196706019885,0.1472547137188524,0.9957237972489308,-1.0712885483964212,-1.5509247352273055,-3.5982997453144083,-0.8870105245656612,1.1603607091141046
79,-1.050000000000014,0.6754863317695775,0.8705785836902677,0.2873652892920275,-1.7793768696265035,1.8526819293134587,2.331541164717122,0.8798633404173141,0.32386388197519217,0.49482895023471896,-1.0608519149051838,-0.962865742595245,-3.141563148422822,-0.25538655170669267,1.8752988780393918
80,-1.0000000000000142,1.0254113904048423,0.9982007512255319,0.2581910323713516,-1.8156095846480123,2.0735347399260267,2.4139067979633473,1.0243936588005942,-0.09229546231324862,0.17572132635470042,-1.5621458484334116,-1.1215667339455442,-4.0409435509033855,-1.1171786406372841,1.4990477909406847
81,-0.9500000000000144,1.120061679757804,1.2844648024890786,0.1356537533983861,-1.7494835000306679,2.1732459494413434,2.5951307565347492,0.7221389531973883,-0.4329413723725404,0.37322661593390616,-0.5882839201665742,-1.0730146534417853,-3.143934197883528,-0.41507685204746053,1.0763036804062165
82,-0.9000000000000146,0.9566131998378632,1.2096991803136157,0.06463713593661546,-1.8855052898093034,2.3196186683858624,3.2350230700796208,0.635888715931865,-0.4430278765568455,0.7957231183218845,-1.488424028979704,0.3324453561562353,-3.5148451349646668,-0.235525752829396,0.8025826018133321
83,-0.8500000000000147,0.9977914871964626,1.0804545974587605,0.03247795107461781,-1.6811445957683624,2.4558334928934435,3.5145585244753996,0.5544219191654048,0.025687095722212467,1.1746637914125873,-1.0956826694700128,1.0514131469467571,-4.206321183333099,-0.29647872788958934,-0.16445796305695687
84,-0.8000000000000149,0.9464453309173585,0.9325290277077525,0.04485352123354807,-1.5181023400945868,2.2916955260660647,3.474729321404387,0.4449192284686045,-0.4272834781318898,0.5840957769460517,-1.4805553325786627,0.8505800464329343,-4.2805462164060595,-0.8168130835573495,-0.589691522075208
85,-0.7500000000000151,0.8700933522728252,0.7191647735731546,-0.00896971697261998,-0.8259495049984028,2.274193000934861,3.319918914595968,0.3299774527436217,0.5995008918628014,0.9849026620137991,-0.9897185187534336,0.5511319854773697,-5.058086463131663,-1.921314799710639,-0.4494065803959724
86,-0.7000000000000153,1.3906870364960926,0.8333071098631463,0.05743181699945152,-0.9506090697595669,2.301297551545041,3.704761609146494,0.8200949683210617,0.6499251417825594,0.7444052139657947,-1.2969484668151952,0.6009440542092237,-3.783839979906377,-0.8662949823782473,-0.7685190805507842
87,-0.6500000000000155,1.568020005704198,0.7457756794811566,0.018946434878415058,-0.6704959001851495,2.3257896447789754,3.7820010508352584,0.7452527794148712,0.4581789845271163,0.8135132722954963,-0.6062989827493674,0.597773726745956,-5.063995709036902,-0.5090892978125631,-1.0234961766015902
88,-0.6000000000000156,1.5255162248203393,0.621347037742763,-0.03510248115704271,-0.9432531312487574,2.361544340796174,3.8598062663065447,0.9444163654522593,0.026084825726787764,0.9017664735658262,-0.33305513796644654,0.39404265417587403,-4.520105601032009,-0.8807659563990434,-0.8313372658051968
89,-0.5500000000000158,2.148804041269097,0.5191274313748483,-0.04165138843414923,-1.1220481672213614,2.2238889265559805,3.783562392246312,0.8176957003857392,0.5869632007657857,-0.5950275570918985,-0.7596719432207036,0.2405989478380528,-2.605378322466794,-0.05655015489126904,0.10604828605321383
90,-0.500000000000016,2.2785180546372064,0.4678567502539744,-0.16032440760111172,-1.3906863907336031,2.3605110810641174,3.4547394750251383,0.7583340840501727,0.6197734678886531,0.11662633685130834,-0.4062362079355738,0.07029634223631644,-4.627018498627272,0.12142554801996101,-0.7432189713828795
91,-0.45000000000001616,2.460266364595025,0.16032946559339348,-0.31979614170861753,-1.49676506730458,2.21978577254887,3.256913199191001,0.8930096790624709,0.9900116498690499,0.25156241713274474,-0.9055888274295434,0.510616494556873,-3.2181445127221084,-0.05825666958060335,0.08032426037259344
92,-0.40000000000001634,2.6646804953444816,-0.10253347857144353,-0.3416658974726424,-1.4432651483886452,2.2142343010452503,2.9514019467978536,0.8969020572810372,0.6418483520692649,0.10229764548090446,-1.1557595661204314,0.9970919578235574,-4.277045966213203,0.20135632362756037,-0.3713755779394923
93,-0.3500000000000165,2.8336712000457287,-0.08447367618948812,-0.35905957266193034,-1.987404309092851,2.2144493061876074,2.6667277483206844,1.1366458183092416,0.19766060775528269,0.8566329910595684,-0.71725741374147,0.7710589966836481,-3.7635298595530258,0.08952743353484033,-0.16129236432287813
94,-0.3000000000000167,2.3057171259149745,-0.23043746610118282,-0.44045345300230826,-1.8830127186126133,2.185546908492025,2.9108185079388984,0.9587587869633367,1.1451125702442708,0.7875494010804256,-0.7567326990699389,0.6259557739848655,-6.087907866640603,0.031317618060999794,-0.6742451394747262
95,-0.2500000000000169,1.855049034146575,-0.38944720229768104,-0.6556065440601915,-1.5575944000523825,2.303442747892421,2.4474036699007637,0.7537870354994006,0.39252077801346424,1.2394827386726306,-0.8024839308245754,0.9247196612216915,-5.332850657289768,-0.8866062090281626,-0.40364980785286253
96,-0.20000000000001705,1.651914888931546,-0.6827169065314589,-0.5927088683000485,-1.5608473225342974,2.3986445467328585,2.3970423225447157,0.7882677897135164,-0.14144447753593564,0.8676616778470636,-0.013641994445897697,0.08191950956051716,-7.2296278026992145,0.1413655407006132,0.6002922167170273
